recording_id,lat,lon,ndvi_raw,naturalness_raw,nightlights_raw,hfi_raw,road_impact_raw,ndvi_norm,naturalness_norm,nightlights_norm,hfi_norm,road_impact_norm,raw_hqi,hqi
541515,48.8205,2.1781,0.6336826437915284,0.9103582047929102,12.18935369366927,0.7169418052912158,12511.566377066878,0.7204742392431547,0.9025004948960393,0.03249658892170438,0.7340599827282236,0.1183396659459088,0.3133251137087909,0.7312312347511167
541200,46.5966,0.1988,0.6857794677681472,0.9059199567465444,0.4156943219657375,0.46770579141342467,2680.506242093799,0.7797064432324552,0.8976634905440037,0.0011082332859881756,0.44217896672546353,0.025353357341150757,0.38924397820560525,0.8342539720747005
541197,46.5968,0.1993,0.6856423455018146,0.9003600075703337,0.4168967733688103,0.46933315187305596,2680.506242093799,0.7795505401767423,0.8916040053414026,0.0011114389989345704,0.4440847732618849,0.025353357341150757,0.3873958238651886,0.83174600622974
541151,43.8631,4.7614,0.5754080932082974,0.8196142989395659,1.3274778539016754,0.5523481083176117,10577.944044655624,0.654218183613355,0.8036036637708072,0.0035390311254413546,0.5413038286201641,0.10005065128643971,0.30525792537995144,0.7202839711210504
539944,49.6682,-1.4283,0.7181222653061227,0.7883424065994419,0.3326620366999377,0.5128971256075764,13234.891851034121,0.8164790338651161,0.7695221348059206,0.000886870766750279,0.4951026687775154,0.12518118301737213,0.3503633510893004,0.7814925318064867
539943,49.6682,-1.4283,0.7181222653061227,0.7883424065994419,0.3326620366999377,0.5128971256075764,13234.891851034121,0.8164790338651161,0.7695221348059206,0.000886870766750279,0.4951026687775154,0.12518118301737213,0.3503633510893004,0.7814925318064867
539189,51.011,4.5995,0.6331143753409711,0.8692954168419295,4.916411857220557,0.6889984765850692,43780.49957325419,0.7198281385749221,0.8577484030907504,0.013107062040284126,0.7013354697401112,0.4140944097887201,0.28115436849721875,0.6875751783097719
538273,51.4213,5.4732,0.4598194257420878,0.551615549262314,19.444558364573066,0.8165632672197235,80125.80600573248,0.5227980507222848,0.5115264510989241,0.05183882885159013,0.850726964642125,0.7578636303880587,0.07095785448597383,0.4023361880687869
538268,51.4213,5.4732,0.4598194257420878,0.551615549262314,19.444558364573066,0.8165632672197235,80125.80600573248,0.5227980507222848,0.5115264510989241,0.05183882885159013,0.850726964642125,0.7578636303880587,0.07095785448597383,0.4023361880687869
538264,51.4213,5.4732,0.4598194257420878,0.551615549262314,19.444558364573066,0.8165632672197235,80125.80600573248,0.5227980507222848,0.5115264510989241,0.05183882885159013,0.850726964642125,0.7578636303880587,0.07095785448597383,0.4023361880687869
537226,45.769,4.8657,0.246649796457256,0.10075358920357824,52.59662259965316,0.9357843766810076,73495.07792329477,0.28043189473954183,0.020156604215958985,0.14022161192833876,0.9903471504135068,0.695147410643414,-0.15694241653618288,0.09307300410119208
537116,44.0619,1.9524,0.6904372103563536,0.6878157939672132,2.0604586806397207,0.5387367806734815,32333.660734509645,0.7850021280373122,0.6599636654013907,0.0054931442976900394,0.5253635634871194,0.30582538547241783,0.2900058528316936,0.6995867402787037
536627,50.4302,6.2492,0.5487852927147664,0.7451951475455958,0.4586998355391032,0.4244377039872801,13997.162650645068,0.6239490226697434,0.7224982916945035,0.0012228851806728193,0.3915075845205153,0.13239106138652865,0.2955994588716842,0.7071773254325918
536585,48.8205,2.1781,0.5708787115863786,0.9103582047929102,13.69369918498756,0.7169418052912158,12511.566377066878,0.6490684405830449,0.9025004948960393,0.036507145859844554,0.7340599827282236,0.1183396659459088,0.29110126272312997,0.7010732235955325
536563,46.9702,4.6874,0.6187785864184244,0.8396343986277105,0.3916351118168302,0.4642094467075086,10535.737388253929,0.7035288652413129,0.8254224779308302,0.0010440918818056058,0.43808438733791544,0.09965144294843133,0.34152765828320986,0.7695023991159228
536516,50.8897,13.2915,0.6362980456512008,0.7808670988290336,0.4726084291970544,0.6243696197558438,0.0,0.72344785653191,0.7613752047919756,0.001259965231177565,0.6256484287667274,0.0,0.31327890079632226,0.7311685233186714
