recording_id,lat,lng,country,quality,month,hqi,bout_count,bouts_per_minute,mean_min_frequency_hz,std_min_frequency_hz,min_min_frequency_hz,max_min_frequency_hz,mean_peak_frequency_hz,std_peak_frequency_hz,min_peak_frequency_hz,max_peak_frequency_hz,mean_spectral_entropy,std_spectral_entropy,min_spectral_entropy,max_spectral_entropy,mean_temporal_entropy,std_temporal_entropy,min_temporal_entropy,max_temporal_entropy,mean_harmonicity_hnr_db,std_harmonicity_hnr_db,min_harmonicity_hnr_db,max_harmonicity_hnr_db,mean_bout_duration_s,std_bout_duration_s,min_bout_duration_s,max_bout_duration_s,mean_syllable_rate_per_s,std_syllable_rate_per_s,min_syllable_rate_per_s,max_syllable_rate_per_s,mean_modulation_index,std_modulation_index,min_modulation_index,max_modulation_index
1028744,46.7699,5.5207,France,B,5,0.7505602001168722,3,2.8125,3615.123564954685,870.852749698319,2604.8716763839616,4730.26599157077,6195.3125,695.8828419263547,5601.5625,7171.875,4.386396433333333,0.08163150755932959,4.2759905,4.4708133,4.877307366666667,0.0824170255609174,4.7864738,4.985976,6.832716859837828,0.3216301429160907,6.399212209122727,7.168734484442983,3.0,0.0,3.0,3.0,3.111111111111111,0.3142696805273546,2.6666666666666665,3.3333333333333335,1.8141236666666665,0.15708065890894674,1.6752157,2.0337107
1046158,46.6073,0.1863,France,A,5,0.8180920565793207,15,14.285714285714285,3285.0890365665705,9.094947017729282e-13,3285.0890365665714,3285.0890365665714,4676.5625,911.3889854570879,3328.125,5343.75,3.214237,0.3480778806916962,2.4040983,3.7844346,4.526508673333334,0.2648887078503509,4.0206985,5.0169272,22.972671664475065,2.1949904631935815,18.21276593507657,25.71702416829977,3.0,0.0,3.0,3.0,1.9777777777777774,0.8207193472275284,1.0,4.0,2.2090690933333335,0.4261937227157895,1.4644516,3.0607014
1047739,46.6068,0.1852,France,A,5,0.8344828555491999,42,13.548387096774194,2738.026012684016,45.37087170004588,2692.655140983971,2783.3968843840626,4118.861607142857,284.90278258338645,2812.5,4265.625,3.7149844809523813,0.23817757545799054,3.2027304,4.2556663,5.03117109047619,0.33557636426003795,4.2034817,5.4087696,16.8492354341351,1.5953190175745076,12.667130287146511,19.919541568522103,3.0,0.0,3.0,3.0,4.0396825396825395,1.8505002626236693,0.6666666666666666,6.333333333333333,1.5272731904761907,0.5917838493429092,0.938165,3.169751
1052236,45.2635,1.9197,France,A,6,0.9637988779417888,23,18.904109589041095,2071.6453592364755,713.8128697662091,1532.7661745000066,3877.208470957242,4723.165760869565,1524.273958784832,2953.125,7406.25,5.264265517391304,0.3572697368510359,4.213033,5.651204,4.994436556521739,0.2755305464530563,4.479833,5.423445,7.079735207770704,5.213499537719961,0.607742752751201,21.468856207382824,3.0,0.0,3.0,3.0,2.5652173913043477,0.9243605054551869,1.0,4.333333333333333,1.6353866760869562,0.39107904671001587,0.98014885,2.367196
1073093,48.1604,16.352,Austria,B,3,0.4326192615242242,14,12.727272727272727,3166.265704863957,415.91925902358463,2135.108373911701,3510.2330269093236,6137.276785714285,698.8068936532802,3632.8125,6515.625,4.887783585714286,0.15246741143129985,4.612544,5.147916,4.1405473142857145,0.17202543470762785,3.8231378,4.4858246,7.209686727676095,0.9451267082294178,5.393705059743328,8.559982700756798,3.0,0.0,3.0,3.0,1.476190476190476,0.44923719676460017,1.0,2.6666666666666665,2.974204278571428,0.30760975446734734,2.3116553,3.5787256
1076073,52.6475,13.2939,Germany,B,3,0.6865440855193313,6,15.652173913043477,3816.045896949255,136.76367316071926,3510.2330269093236,3877.208470957242,4355.46875,541.5054472616712,3960.9375,5132.8125,3.049724283333333,0.23276724853432745,2.8498836,3.5433714,5.261272616666666,0.17294152090860468,4.8851604,5.373873,14.378789532100782,1.8372807995330949,11.587005344212711,16.935196404323996,3.0,0.0,3.0,3.0,3.3333333333333335,0.5091750772173155,2.3333333333333335,4.0,1.0725826,0.2170445006989945,0.91544175,1.544951
1076081,52.6408,13.2956,Germany,B,6,0.7390986070864186,5,5.769230769230769,2172.49039444184,426.5345563336282,1809.0389422075937,2974.1573399706103,7242.1875,1746.243177330981,3750.0,8156.25,5.3186195,0.10578665742663379,5.1273065,5.418813,4.95545696,0.12275693420433084,4.768304,5.1448975,9.032597366588766,2.6178296196947644,5.630877404586397,13.36634148912088,3.0,0.0,3.0,3.0,1.8666666666666665,0.6863753427324666,0.6666666666666666,2.6666666666666665,1.9439784800000002,0.21415036223118933,1.6788231,2.3289135
1084417,48.0228,0.1995,France,A,3,0.3975500425619503,19,15.405405405405405,2750.8469673931036,270.90035511328483,2604.8716763839616,3877.208470957242,4068.2565789473683,31.642488499294394,4007.8125,4125.0,1.9975202263157896,0.34218271208927925,1.3487802,2.588738,4.583073021052631,0.3536583324582352,3.9024813,5.025256,22.337082405541352,2.6418699259655165,17.363022445210998,27.551944661554803,3.0,0.0,3.0,3.0,1.964912280701754,0.929659038560826,0.3333333333333333,3.6666666666666665,2.120329231578947,0.6259842136393814,1.4287267,3.6030567
1085771,43.6337,1.5425,France,B,3,0.610473459278625,8,12.972972972972972,3494.2889321839066,542.9893653471917,2065.501535848521,3750.807288950415,4048.828125,198.78744672289892,3937.5,4570.3125,3.0944136375,0.6129752285672418,2.6075387,4.5830035,4.714799375,0.35167118570667605,4.1803193,5.5054064,15.765304972155068,3.9217556954904085,5.538571962086392,18.54789464437161,3.0,0.0,3.0,3.0,2.0833333333333335,0.8122328620674136,1.0,3.6666666666666665,1.9136361,0.547903498014153,0.7897562,2.738512
1085772,43.6337,1.5425,France,C,3,0.610473459278625,4,3.934426229508197,4217.369622019859,209.5002837182392,4007.86933830162,4426.869905738098,4441.40625,197.83526972032186,4101.5625,4593.75,3.2367277999999997,0.35160179095331695,2.8147504,3.7503848,4.91790215,0.07540036776450416,4.793522,4.9933248,25.227818465262473,3.5776059431709024,21.041764870443455,29.11582958220504,3.0,0.0,3.0,3.0,3.1666666666666665,0.5,2.6666666666666665,4.0,1.49257435,0.13207609255040254,1.3551743,1.6508934
1085774,43.6337,1.5425,France,C,3,0.610473459278625,13,14.181818181818182,3058.9658936240417,36.16248878398957,2974.1573399706103,3074.3856306519383,4918.2692307692305,47.631651972197986,4851.5625,5015.625,2.6865476384615383,0.4097509164929546,1.952345,3.7072284,4.7860849384615385,0.3418263862891703,3.9708533,5.1271358,22.40593898045153,1.8574048256100268,18.976812289942902,24.885821172123627,3.0,0.0,3.0,3.0,2.974358974358974,0.9195087731815953,1.0,4.0,1.7964156,0.5335749416746499,1.3167374,3.100278
1085775,43.6337,1.5425,France,B,3,0.610473459278625,33,16.63865546218487,3074.487984168384,25.093497168986353,2974.1573399706103,3177.9915873759783,4901.278409090909,36.836086590596416,4781.25,4968.75,2.701343660606061,0.4741513054094652,1.7724152,3.6510262,4.516164351515151,0.3960610855719433,3.6798642,5.061569,24.233175483421892,1.3509827065002336,20.402848843845735,26.555023554087807,3.0,0.0,3.0,3.0,2.313131313131313,0.9879386898035393,0.6666666666666666,4.0,2.1687966000000003,0.6289052649803254,1.405933,3.6103907
1085776,43.6337,1.5425,France,B,3,0.610473459278625,9,8.709677419354838,3154.9680414373024,43.07311036558727,3074.3856306519383,3177.9915873759783,4570.3125,514.4399260360727,3585.9375,4875.0,4.038298955555556,0.24967605644341584,3.5253875,4.422928,4.798206088888889,0.33481314323743644,4.1085854,5.290618,15.92850725276395,1.6816762855220486,13.89085767216457,19.44872610259846,3.0,0.0,3.0,3.0,2.5555555555555554,1.0540925533894598,1.3333333333333333,4.666666666666667,1.7300403999999998,0.3916936219089268,1.0563083,2.2928414
1085790,43.6337,1.5425,France,B,3,0.610473459278625,24,13.980582524271844,3239.5592430620504,161.02624754474041,2974.1573399706103,3628.5269219403576,4175.78125,64.42352540027595,4054.6875,4289.0625,3.6483859666666674,0.30579244818135043,2.9477983,4.4445953,4.4523893249999995,0.3076154016335404,3.8646114,4.925993,19.194835035024756,1.5600424157133996,14.284358351376676,21.53593214909684,3.0,0.0,3.0,3.0,1.972222222222222,0.9570240653862342,0.6666666666666666,3.6666666666666665,2.4015874125,0.5709555513708031,1.6668423,3.9363832
1087011,45.8486,8.9476,Switzerland,B,3,0.527782418610433,11,17.83783783783784,3750.8072889504156,4.547473508864641e-13,3750.807288950415,3750.807288950415,3990.7670454545455,221.46795102590255,3843.75,4382.8125,3.2037563363636363,0.20885939792617894,2.8676224,3.531393,4.711355554545456,0.08770816687133383,4.5710783,4.876474,19.706914591236615,0.9657708687421434,18.245610925028725,21.14770540018572,3.0,0.0,3.0,3.0,1.878787878787879,0.5554637206007079,1.3333333333333333,2.6666666666666665,2.0738835181818183,0.22987278867488598,1.7165381,2.3618553
1088544,47.6911,9.1835,Germany,B,3,0.7016397405926014,5,5.454545454545455,3199.4110772140966,42.83897967623725,3177.9915873759783,3285.0890365665714,5339.0625,34.44594950788844,5273.4375,5367.1875,4.628,0.10563871553439094,4.481879,4.7835407,4.4982242800000005,0.2745928522912381,3.9687588,4.7083826,13.7584182079768,0.6480225682966182,12.70044909452201,14.627856605065755,3.0,0.0,3.0,3.0,1.6,0.4898979485566356,1.0,2.0,2.33785258,0.48854731673008045,1.9415344,3.2105553
1088917,50.2217,17.0791,Czech Republic,B,3,0.801765190762695,16,17.142857142857142,3165.4299890285065,573.522156906718,1933.0216536654648,3510.2330269093236,3689.94140625,204.82161692587977,3585.9375,4242.1875,3.70720084375,0.19695117069659662,3.369123,4.04451,5.0947634625,0.3026146148156634,3.9891548,5.3207693,14.559934265325426,1.6076145121408494,11.406493497252072,17.60515215462381,3.0,0.0,3.0,3.0,3.541666666666667,1.0532687216470449,1.0,5.333333333333333,1.3702660249999998,0.3819401700574245,1.0434327,2.7236729
