segment_id,recording_id,min_frequency_hz,peak_frequency_hz,spectral_entropy,temporal_entropy,harmonicity_hnr_db,bout_duration_s,syllable_rate_per_s,modulation_index
1106174_seg_3000,1106174,3177.9915873759783,3304.6875,2.9541938,5.0370455,23.126296336220307,3.0,4.666666666666667,1.454528
1106174_seg_6000,1106174,3074.3856306519383,3281.25,2.9149425,4.8151226,23.802246023484912,3.0,3.6666666666666665,1.7006311
1106174_seg_12000,1106174,3285.0890365665714,4359.375,2.51392,4.850915,25.0041939223934,3.0,4.333333333333333,1.6807245
1106174_seg_15000,1106174,3074.3856306519383,4335.9375,3.1944242,3.9532855,20.31011540191488,3.0,1.0,3.4816961
1106174_seg_21000,1106174,3285.0890365665714,4359.375,2.103842,4.8728504,26.072229254380364,3.0,5.0,1.6054446
1106174_seg_30000,1106174,3177.9915873759783,4359.375,2.361073,4.722979,25.73163718473138,3.0,3.6666666666666665,1.8183745
1106174_seg_39000,1106174,3177.9915873759783,4335.9375,2.1297195,4.177994,26.993598734230403,3.0,2.0,2.6713097
1106174_seg_42000,1106174,3177.9915873759783,4335.9375,2.050825,3.8121548,26.98787090627572,3.0,1.3333333333333333,3.309391
1106174_seg_48000,1106174,3285.0890365665714,4335.9375,3.1457784,4.002532,23.83103660706668,3.0,1.0,3.424848
1106174_seg_51000,1106174,3177.9915873759783,4335.9375,3.0046349,4.776632,23.36373585785113,3.0,3.0,1.6915369
1106174_seg_57000,1106174,3177.9915873759783,4382.8125,2.4959538,4.411259,24.536938468021297,3.0,2.3333333333333335,2.3180172
1106174_seg_60000,1106174,3177.9915873759783,4359.375,2.783642,4.146764,24.726766699183738,3.0,1.6666666666666667,2.7013662
1106174_seg_66000,1106174,3177.9915873759783,4406.25,2.8978817,4.6657925,22.45464812895925,3.0,3.0,2.1041634
1106174_seg_69000,1106174,3177.9915873759783,4382.8125,2.628593,4.534482,22.116799418310176,3.0,2.3333333333333335,2.2201042
1106173_seg_0,1106173,3285.0890365665714,4453.125,3.9121108,4.2347603,20.38727499293579,3.0,0.6666666666666666,3.1852713
1106173_seg_3000,1106173,3177.9915873759783,4359.375,2.136435,4.458744,25.03101018617797,3.0,2.6666666666666665,2.2603183
1106173_seg_9000,1106173,3177.9915873759783,4382.8125,2.9448147,4.778787,25.19933909317593,3.0,4.0,1.7576102
1106173_seg_15000,1106173,3177.9915873759783,4359.375,3.070444,4.5694695,24.07347164394131,3.0,2.6666666666666665,2.0299635
1106173_seg_18000,1106173,3177.9915873759783,4335.9375,2.819407,4.2656035,25.335878355567523,3.0,2.0,2.493405
1106173_seg_24000,1106173,3177.9915873759783,4335.9375,2.647806,4.47129,26.413014221869563,3.0,2.6666666666666665,2.0947475
1106173_seg_27000,1106173,3177.9915873759783,4382.8125,2.73705,3.928579,26.400516707587627,3.0,1.3333333333333333,3.0733724
1106173_seg_33000,1106173,3177.9915873759783,4359.375,2.4553585,4.526335,25.373368485474042,3.0,2.6666666666666665,2.1053274
1106173_seg_36000,1106173,3285.0890365665714,4335.9375,2.7015345,3.9265378,25.423859244059322,3.0,1.3333333333333333,3.2035153
1106173_seg_48000,1106173,3177.9915873759783,4359.375,2.5306,4.547807,23.741080625147312,3.0,2.6666666666666665,2.1269288
1106173_seg_51000,1106173,3177.9915873759783,4359.375,2.3304152,4.0639644,26.024488377955187,3.0,1.3333333333333333,3.0434577
1106173_seg_57000,1106173,3177.9915873759783,4335.9375,2.1246135,4.527454,25.36799404880028,3.0,3.0,2.0508037
1106173_seg_60000,1106173,3177.9915873759783,4312.5,2.6435313,3.7148352,25.00504753660237,3.0,1.0,3.2264059
1100198_seg_0,1100198,3074.3856306519383,4242.1875,3.8782067,3.763157,22.566377996389242,3.0,0.6666666666666666,3.747673
1100198_seg_6000,1100198,3177.9915873759783,4265.625,4.31584,3.8664358,18.92989576465632,3.0,0.6666666666666666,3.7595525
1100198_seg_9000,1100198,3177.9915873759783,4265.625,3.4599597,3.45884,22.69856872524701,3.0,0.6666666666666666,4.637573
1100198_seg_18000,1100198,4007.86933830162,7593.75,4.011657,3.9179254,19.56616228030607,3.0,0.6666666666666666,3.5297508
1100198_seg_24000,1100198,2974.1573399706103,7523.4375,3.9677908,4.0454226,20.180688778246644,3.0,0.6666666666666666,3.2683508
1092231_seg_0,1092231,2877.196599772457,4148.4375,2.6329432,4.5201116,18.221283534986984,3.0,2.3333333333333335,2.018055
1092231_seg_9000,1092231,4007.86933830162,4171.875,2.4676468,4.8263497,18.922599831664453,3.0,3.3333333333333335,1.6597937
1092231_seg_15000,1092231,4007.86933830162,4171.875,2.771823,4.592439,19.51171582830524,3.0,2.6666666666666665,1.928435
1092231_seg_24000,1092231,4007.86933830162,4148.4375,2.2951026,4.585869,20.865346613415866,3.0,2.0,1.9146731
1092231_seg_30000,1092231,4007.86933830162,4148.4375,2.6277611,4.7251964,19.430583744203712,3.0,3.3333333333333335,1.7558141
1092231_seg_39000,1092231,2783.3968843840626,4171.875,2.913598,4.708011,19.04121123294472,3.0,3.0,1.7853396
1091980_seg_3000,1091980,3285.0890365665714,3445.3125,3.2927103,4.9570284,22.62318289929138,3.0,3.3333333333333335,1.4813987
1091980_seg_6000,1091980,3285.0890365665714,4546.875,3.7193584,4.87132,21.422734919153786,3.0,3.6666666666666665,1.7692893
1091980_seg_9000,1091980,3285.0890365665714,4570.3125,3.0713706,4.947858,22.789438823384685,3.0,2.6666666666666665,1.6230643
1091980_seg_12000,1091980,3285.0890365665714,3445.3125,3.414537,4.831245,23.498967541619106,3.0,3.3333333333333335,1.6199617
1091980_seg_15000,1091980,3285.0890365665714,4500.0,3.4772055,4.2885075,24.970441514965252,3.0,1.0,2.5245576
1091980_seg_18000,1091980,3285.0890365665714,4500.0,3.6571367,5.0119095,22.618375379654623,3.0,3.6666666666666665,1.4646412
1091980_seg_21000,1091980,3395.79564056698,4476.5625,3.2369618,4.737254,21.32862958266542,3.0,2.6666666666666665,1.9479506
1091980_seg_24000,1091980,3285.0890365665714,3468.75,3.1180797,4.2700224,23.47040699197389,3.0,1.0,2.5156527
1091980_seg_27000,1091980,3395.79564056698,4523.4375,3.7181203,5.1043262,15.625689465219406,3.0,3.3333333333333335,1.2628156
1091980_seg_30000,1091980,3395.79564056698,4570.3125,2.9696722,4.1894436,26.49447870037578,3.0,0.6666666666666666,3.1461928
1091980_seg_39000,1091980,3285.0890365665714,4546.875,3.0648453,4.838054,23.693720754415786,3.0,3.3333333333333335,1.6671335
1091980_seg_42000,1091980,3395.79564056698,4546.875,2.9799767,4.5485754,24.272917484459548,3.0,2.3333333333333335,2.2059515
1091980_seg_45000,1091980,3395.79564056698,3468.75,3.1545525,4.7913322,24.361138389542432,3.0,2.3333333333333335,1.6937435
1091980_seg_48000,1091980,3395.79564056698,4570.3125,3.1290252,4.0097895,24.229321312213848,3.0,1.0,2.8925796
1091980_seg_51000,1091980,3395.79564056698,4570.3125,2.8420134,4.1925178,27.006830280567137,3.0,1.3333333333333333,2.4062881
1091980_seg_54000,1091980,3285.0890365665714,3468.75,3.3062932,4.7562137,24.671866957192936,3.0,2.3333333333333335,1.6447663
1091980_seg_60000,1091980,3395.79564056698,4546.875,3.0159204,5.044492,22.962081455233772,3.0,4.0,1.3300679
1091980_seg_66000,1091980,3395.79564056698,4546.875,3.0670345,4.9933596,25.269751855009744,3.0,3.6666666666666665,1.4104301
1091980_seg_72000,1091980,3395.79564056698,4593.75,3.0674958,4.9089904,25.416944768549495,3.0,3.3333333333333335,1.5103097
1091980_seg_78000,1091980,3395.79564056698,4546.875,3.1040294,4.840478,25.331257435106554,3.0,3.0,1.5122929
1091980_seg_84000,1091980,3395.79564056698,3492.1875,3.2224472,4.611197,25.21488145056452,3.0,2.0,1.8711628
1091980_seg_90000,1091980,3395.79564056698,4593.75,3.2026381,4.8630695,20.563918399630058,3.0,3.0,1.6327863
1084417_seg_0,1084417,2783.3968843840626,4031.25,1.8902138,4.870343,22.428093736631677,3.0,1.6666666666666667,1.7026252
1084417_seg_6000,1084417,2692.655140983971,4054.6875,1.7646954,4.8215218,23.28759176303892,3.0,2.0,1.6694485
1084417_seg_9000,1084417,2783.3968843840626,4054.6875,1.4522877,4.552314,23.487016850145604,3.0,1.6666666666666667,2.0305166
1084417_seg_12000,1084417,2783.3968843840626,4031.25,1.6337802,3.9084535,23.513386203040085,3.0,0.3333333333333333,3.6030567
1084417_seg_21000,1084417,2692.655140983971,4054.6875,1.7902242,4.78847,21.168600646389454,3.0,1.6666666666666667,1.6921262
1084417_seg_24000,1084417,2692.655140983971,4054.6875,2.0413578,4.9340963,19.82078471237046,3.0,2.6666666666666665,1.5666142
1084417_seg_27000,1084417,2692.655140983971,4078.125,2.2521863,4.783187,17.997271514964655,3.0,2.6666666666666665,1.9356059
1084417_seg_30000,1084417,2692.655140983971,4054.6875,1.3487802,4.167237,24.949276981299708,3.0,1.3333333333333333,2.6220663
1084417_seg_36000,1084417,2604.8716763839616,4007.8125,2.1624622,5.0194693,22.922752217871142,3.0,3.3333333333333335,1.4834111
1084417_seg_42000,1084417,2604.8716763839616,4078.125,2.2614336,4.938429,19.77438010869128,3.0,3.0,1.5044014
1084417_seg_45000,1084417,2692.655140983971,4125.0,1.869841,3.9024813,24.206050254406957,3.0,0.6666666666666666,3.3339906
1084417_seg_48000,1084417,2692.655140983971,4101.5625,2.1089053,4.6491356,24.260891662670097,3.0,2.3333333333333335,1.8800099
1084417_seg_51000,1084417,2692.655140983971,4125.0,2.1726751,4.635976,18.82306677246065,3.0,2.3333333333333335,1.9957601
1084417_seg_54000,1084417,2604.8716763839616,4078.125,2.5343266,5.025256,22.608625502030204,3.0,3.6666666666666665,1.4287267
1084417_seg_57000,1084417,3877.208470957242,4054.6875,2.588738,4.3365583,20.40420473200837,3.0,0.3333333333333333,2.959613
1084417_seg_60000,1084417,2692.655140983971,4054.6875,2.419896,4.7024546,17.363022445210998,3.0,2.3333333333333335,1.8608012
1084417_seg_63000,1084417,2604.8716763839616,4125.0,2.2399614,4.3913245,24.68595791811316,3.0,1.6666666666666667,2.2018366
1084417_seg_66000,1084417,2692.655140983971,4054.6875,1.6721097,4.6223702,25.151647022387447,3.0,2.6666666666666665,2.0004902
1084417_seg_69000,1084417,2692.655140983971,4078.125,1.7490098,4.02931,27.551944661554803,3.0,1.0,2.815155
1052236_seg_0,1052236,1693.0083986477366,3562.5,5.2680717,5.4180756,6.000067767269362,3.0,4.333333333333333,1.0292006
1052236_seg_3000,1052236,1750.062319644153,4125.0,5.578979,5.2394543,3.56659969933215,3.0,3.6666666666666665,1.3087991
1052236_seg_6000,1052236,3628.5269219403576,7406.25,4.213033,4.538736,21.468856207382824,3.0,2.0,2.3629918
1052236_seg_9000,1052236,1637.8144970715018,4476.5625,5.0795794,4.861658,9.495454338242427,3.0,1.3333333333333333,1.8078755
1052236_seg_12000,1052236,1693.0083986477366,3750.0,5.651204,5.0380125,0.7256248704928568,3.0,3.6666666666666665,1.4900072
1052236_seg_15000,1052236,1637.8144970715018,3890.625,5.5749264,5.0385413,7.710264399680054,3.0,2.6666666666666665,1.5543746
1052236_seg_18000,1052236,1693.0083986477366,3632.8125,5.424102,4.933382,11.046439691678952,3.0,1.6666666666666667,1.7432556
1052236_seg_21000,1052236,1637.8144970715018,3679.6875,5.572854,4.93398,0.607742752751201,3.0,2.0,1.6813327
1052236_seg_24000,1052236,1750.062319644153,3468.75,5.186492,5.215186,11.499456107964619,3.0,2.3333333333333335,1.3820066
1052236_seg_27000,1052236,3285.0890365665714,7007.8125,5.1941614,5.0432878,12.167972431662522,3.0,3.3333333333333335,1.5629684
1052236_seg_30000,1052236,1750.062319644153,3679.6875,5.5196633,4.484123,1.1154515692249702,3.0,1.6666666666666667,2.1941738
1052236_seg_33000,1052236,1693.0083986477366,4125.0,5.5540676,4.932427,2.240059781700517,3.0,2.6666666666666665,1.5528585
1052236_seg_36000,1052236,3877.208470957242,7242.1875,4.8604965,4.9350834,16.267796272132067,3.0,2.3333333333333335,1.9539539
1052236_seg_39000,1052236,1693.0083986477366,4078.125,5.609566,4.8308544,1.2797355034476328,3.0,2.0,1.8485026
1052236_seg_42000,1052236,1637.8144970715018,3843.75,5.274492,5.349592,8.04791092749309,3.0,2.6666666666666665,1.1316509
1052236_seg_45000,1052236,1809.0389422075934,3351.5625,4.782677,5.423445,9.115786824382816,3.0,3.0,0.98014885
1052236_seg_48000,1052236,1532.7661745000066,4031.25,5.5000167,4.5555773,4.160034640403119,3.0,1.0,2.2695148
1052236_seg_51000,1052236,2207.060943421246,7312.5,5.511865,5.0494666,3.815180185002676,3.0,3.3333333333333335,1.7050409
1052236_seg_54000,1052236,2135.108373911701,7242.1875,5.0301857,5.3647666,7.539799043526256,3.0,3.6666666666666665,1.1906248
1052236_seg_57000,1052236,1693.0083986477366,3960.9375,5.5805316,4.479833,0.9707956276521822,3.0,1.3333333333333333,2.367196
1052236_seg_60000,1052236,3510.2330269093236,7101.5625,5.4042263,5.0652294,10.93815889042153,3.0,3.3333333333333335,1.6346688
1052236_seg_63000,1052236,2065.501535848521,2953.125,4.7368226,5.071616,5.98134904990967,3.0,3.6666666666666665,1.4525459
1052236_seg_69000,1052236,1637.8144970715018,4710.9375,4.9700937,5.0697136,7.073373196972696,3.0,1.3333333333333333,1.4102017
1047739_seg_3000,1047739,2783.3968843840626,4195.3125,3.6825593,5.3612576,17.005169659500247,3.0,5.666666666666667,1.0099256
1047739_seg_6000,1047739,2692.655140983971,4195.3125,3.732599,5.4087696,13.359963614374472,3.0,6.0,0.938165
1047739_seg_9000,1047739,2692.655140983971,4125.0,3.7033663,5.3689055,13.99368406815603,3.0,6.0,1.0043415
1047739_seg_18000,1047739,2692.655140983971,4125.0,3.7007837,5.3719745,14.31079911710705,3.0,6.0,0.9993207
1047739_seg_21000,1047739,2692.655140983971,4101.5625,4.1751823,4.760172,15.04216276954305,3.0,1.0,2.178726
1047739_seg_24000,1047739,2783.3968843840626,4078.125,3.678511,4.306202,19.441006734766386,3.0,1.3333333333333333,2.835181
1047739_seg_27000,1047739,2692.655140983971,4148.4375,3.942612,5.2514944,15.903958353316474,3.0,5.333333333333333,1.1136777
1047739_seg_33000,1047739,2783.3968843840626,4171.875,3.2027304,5.2982864,19.915427020842603,3.0,5.666666666666667,1.1128817
1047739_seg_36000,1047739,2692.655140983971,4171.875,3.3029397,5.2851114,19.919541568522103,3.0,5.666666666666667,1.0808337
1047739_seg_42000,1047739,2783.3968843840626,4171.875,3.384726,4.5407667,16.664485625644677,3.0,1.6666666666666667,2.4694154
1047739_seg_45000,1047739,2692.655140983971,4195.3125,3.4073591,5.328845,16.06724725456536,3.0,6.0,1.0949963
1047739_seg_51000,1047739,2783.3968843840626,4148.4375,3.6796734,4.8546777,16.160420596832967,3.0,3.0,1.7060387
1047739_seg_54000,1047739,2692.655140983971,4171.875,3.368966,5.3151627,17.370979619955786,3.0,6.0,1.1045967
1047739_seg_57000,1047739,2783.3968843840626,4148.4375,3.7955868,4.2950506,18.079489299853556,3.0,0.6666666666666666,3.169751
1047739_seg_63000,1047739,2783.3968843840626,4148.4375,3.6974187,4.8696175,17.486763441728517,3.0,2.6666666666666665,1.6204306
1047739_seg_66000,1047739,2783.3968843840626,4171.875,3.7885735,5.1871543,17.46898392758865,3.0,5.0,1.1955098
1047739_seg_69000,1047739,2692.655140983971,4171.875,3.6911075,4.9037023,17.332602620635594,3.0,3.3333333333333335,1.5654143
1047739_seg_75000,1047739,2692.655140983971,4218.75,3.810126,4.966472,15.921578527116093,3.0,3.6666666666666665,1.4463109
1047739_seg_78000,1047739,2692.655140983971,4218.75,3.5623672,5.0190835,16.975557948884095,3.0,4.0,1.3551719
1047739_seg_87000,1047739,2692.655140983971,4195.3125,3.6403015,5.383854,16.813894936424845,3.0,6.333333333333333,0.96230775
1047739_seg_90000,1047739,2692.655140983971,4218.75,4.060612,4.7323303,12.667130287146513,3.0,1.6666666666666667,2.045834
1047739_seg_93000,1047739,2692.655140983971,4195.3125,3.528021,4.979065,18.60819174324476,3.0,4.0,1.4530922
1047739_seg_96000,1047739,2692.655140983971,4195.3125,3.48764,5.1086216,17.478331034842874,3.0,4.666666666666667,1.3107173
1047739_seg_102000,1047739,2783.3968843840626,4148.4375,4.1094713,4.634512,19.12138838822903,3.0,1.3333333333333333,2.366897
1047739_seg_105000,1047739,2692.655140983971,4242.1875,3.6231785,5.2059674,17.137441849877792,3.0,4.666666666666667,1.2154797
1047739_seg_111000,1047739,2783.3968843840626,4265.625,3.70466,5.3034387,16.70944921676136,3.0,5.666666666666667,1.0840632
1047739_seg_117000,1047739,2783.3968843840626,4195.3125,3.7713983,5.3530116,17.17369974244704,3.0,5.666666666666667,1.0146354
1047739_seg_123000,1047739,2783.3968843840626,4218.75,3.6180139,4.4751043,19.629759069552318,3.0,1.3333333333333333,2.3999941
1047739_seg_126000,1047739,2692.655140983971,4195.3125,3.520271,5.346305,17.86582494460074,3.0,6.0,1.0226986
1047739_seg_132000,1047739,2692.655140983971,2812.5,3.9426818,5.326621,16.482223248756316,3.0,5.666666666666667,1.0368779
1047739_seg_135000,1047739,2692.655140983971,4148.4375,3.7821555,4.8488503,16.697760644633426,3.0,2.3333333333333335,1.740616
1047739_seg_141000,1047739,2783.3968843840626,4265.625,3.9032915,5.3871474,16.071599784900062,3.0,6.0,0.95807445
1047739_seg_144000,1047739,2692.655140983971,4218.75,4.2556663,4.861364,14.87083168713348,3.0,2.0,1.7362455
1047739_seg_147000,1047739,2783.3968843840626,4218.75,3.2815733,5.1068544,16.9325025690694,3.0,4.666666666666667,1.399607
1047739_seg_153000,1047739,2783.3968843840626,4195.3125,3.6682303,5.2990413,18.07441759947811,3.0,5.666666666666667,1.1134177
1047739_seg_156000,1047739,2783.3968843840626,4171.875,3.632542,5.3285503,17.041920642145808,3.0,6.0,1.0612714
1047739_seg_162000,1047739,2783.3968843840626,4125.0,3.763267,4.6526146,16.420816583702543,3.0,2.3333333333333335,2.0603957
1047739_seg_165000,1047739,2783.3968843840626,4265.625,3.695409,4.8886795,17.876016953494354,3.0,2.6666666666666665,1.7125821
1047739_seg_168000,1047739,2783.3968843840626,4171.875,3.7029102,5.335164,16.259085455531533,3.0,5.666666666666667,1.0707368
1047739_seg_171000,1047739,2692.655140983971,4125.0,4.0579443,4.8578997,15.314855734841913,3.0,2.0,1.8731861
1047739_seg_180000,1047739,2783.3968843840626,4218.75,3.8472102,4.998002,17.36064061253865,3.0,3.6666666666666665,1.528832
1047739_seg_183000,1047739,2783.3968843840626,2906.25,4.1257114,4.2034817,16.64028373538758,3.0,1.0,2.9772236
1046158_seg_0,1046158,3285.0890365665714,5343.75,3.3674967,4.3887033,22.033756611834537,3.0,1.6666666666666667,2.4210613
1046158_seg_3000,1046158,3285.0890365665714,3375.0,3.2820177,4.087335,22.59986190465625,3.0,1.0,2.963381
1046158_seg_6000,1046158,3285.0890365665714,3328.125,3.2048173,4.5632343,23.520798185038426,3.0,2.3333333333333335,2.1302578
1046158_seg_9000,1046158,3285.0890365665714,3515.625,3.1217027,4.0206985,24.856405477546975,3.0,1.0,3.0607014
1046158_seg_12000,1046158,3285.0890365665714,5320.3125,3.0122974,4.6657996,25.717024168299766,3.0,2.6666666666666665,1.9012711
1046158_seg_21000,1046158,3285.0890365665714,5343.75,2.800287,5.0169272,24.7922880604669,3.0,4.0,1.4644516
1046158_seg_27000,1046158,3285.0890365665714,3351.5625,3.4802787,4.662678,20.21552961543864,3.0,1.6666666666666667,2.1248868
1046158_seg_33000,1046158,3285.0890365665714,5343.75,3.434638,4.5873427,21.406765921889367,3.0,2.0,2.080802
1046158_seg_36000,1046158,3285.0890365665714,5273.4375,3.019981,4.3627133,19.652250250838172,3.0,1.3333333333333333,2.4081311
1046158_seg_42000,1046158,3285.0890365665714,5296.875,3.1735458,4.546318,24.720363156445007,3.0,2.3333333333333335,2.08543
1046158_seg_45000,1046158,3285.0890365665714,5320.3125,3.7844346,4.8731112,18.21276593507657,3.0,2.0,1.797482
1046158_seg_48000,1046158,3285.0890365665714,3375.0,3.529323,4.4514303,22.614335232712808,3.0,1.3333333333333333,2.3864553
1046158_seg_51000,1046158,3285.0890365665714,5320.3125,2.902738,4.8627505,24.568241152312464,3.0,3.3333333333333335,1.5808852
1046158_seg_57000,1046158,3285.0890365665714,5343.75,3.6958988,4.4560432,24.594190694379645,3.0,1.3333333333333333,2.425329
1046158_seg_60000,1046158,3285.0890365665714,5296.875,2.4040983,4.352545,25.08549860019048,3.0,1.6666666666666667,2.3055108
996274_seg_9000,996274,2974.1573399706103,4476.5625,3.5848446,5.151766,18.994227809585674,3.0,3.0,1.2185991
996274_seg_15000,996274,2974.1573399706103,4500.0,3.6909375,4.812362,18.56778640622746,3.0,2.3333333333333335,1.6183804
996274_seg_18000,996274,2974.1573399706103,4476.5625,3.6250274,4.7334385,19.40802137172121,3.0,2.0,1.7331569
996274_seg_21000,996274,2974.1573399706103,4500.0,3.5221417,4.393977,17.899320361503875,3.0,1.0,2.3741634
996274_seg_24000,996274,2974.1573399706103,3000.0,3.660614,4.908249,18.712135032994958,3.0,3.0,1.500321
996274_seg_27000,996274,2974.1573399706103,4500.0,3.5361745,4.912942,18.573998389447,3.0,2.3333333333333335,1.5026594
996274_seg_30000,996274,2974.1573399706103,4523.4375,3.7590685,4.434562,18.494825674625673,3.0,1.0,2.2481046
996274_seg_33000,996274,2974.1573399706103,4523.4375,3.597602,4.66192,18.937738040104378,3.0,1.6666666666666667,1.886651
996274_seg_36000,996274,2974.1573399706103,4523.4375,3.6618028,4.8345532,18.35906135683663,3.0,2.0,1.6122074
996274_seg_39000,996274,2974.1573399706103,3000.0,3.7022176,4.7573013,18.56341679055215,3.0,2.0,1.7028792
996274_seg_45000,996274,2974.1573399706103,4523.4375,3.6019757,4.8857517,19.164419705831776,3.0,2.3333333333333335,1.5714059
996274_seg_48000,996274,2974.1573399706103,4523.4375,3.709285,4.686096,18.866312079292122,3.0,2.0,1.8070269
996274_seg_51000,996274,2974.1573399706103,4546.875,3.5018167,4.4300694,17.52700059808055,3.0,1.0,2.364642
996274_seg_57000,996274,2974.1573399706103,4523.4375,3.6269286,5.0090594,19.263998691369952,3.0,2.6666666666666665,1.3711177
996274_seg_63000,996274,2974.1573399706103,4523.4375,3.6413803,4.832794,19.773176573571238,3.0,2.0,1.5985353
994505_seg_3000,994505,4282.549167540185,4546.875,3.5124567,4.251337,27.32716423567185,3.0,1.3333333333333333,2.4637856
994505_seg_6000,994505,3285.0890365665714,4453.125,3.047136,4.811588,18.499224023376243,3.0,3.6666666666666665,1.6772114
994505_seg_9000,994505,3285.0890365665714,4406.25,2.4922073,5.0335298,19.264670970345044,3.0,5.666666666666667,1.4834123
994505_seg_12000,994505,4142.933441216916,4382.8125,2.7583244,4.0777535,27.0735909853533,3.0,1.3333333333333333,3.0612838
994505_seg_15000,994505,3285.0890365665714,4429.6875,2.721603,5.044341,19.098926974747304,3.0,4.0,1.4687738
994505_seg_21000,994505,3285.0890365665714,4429.6875,2.662723,5.0988054,18.08540327633554,3.0,6.0,1.3727435
994505_seg_24000,994505,3395.79564056698,4500.0,2.1635246,3.488639,20.58338548209091,3.0,0.6666666666666666,4.519102
994505_seg_27000,994505,3285.0890365665714,4406.25,2.5951157,4.9919877,18.15719554051004,3.0,4.666666666666667,1.4903674
994505_seg_30000,994505,3177.9915873759783,4429.6875,2.9289093,4.402912,17.916618258757445,3.0,1.6666666666666667,2.5961072
994505_seg_33000,994505,3395.79564056698,4429.6875,2.549805,4.4536567,18.459917488556066,3.0,2.3333333333333335,2.2453947
994505_seg_36000,994505,4142.933441216916,4406.25,2.3671923,4.6415234,19.862000323766726,3.0,3.6666666666666665,1.9815286
994505_seg_42000,994505,4142.933441216916,4500.0,2.8799694,4.1546264,20.350812825975098,3.0,1.6666666666666667,2.9012194
994505_seg_45000,994505,4007.86933830162,4429.6875,2.744679,5.249695,17.637735288817815,3.0,6.333333333333333,1.2181067
994505_seg_48000,994505,3285.0890365665714,4500.0,3.6337075,5.0636125,16.16726872832759,3.0,4.666666666666667,1.4815421
994505_seg_51000,994505,3395.79564056698,4476.5625,3.5337105,4.8110833,17.099943399257413,3.0,2.6666666666666665,1.6991422
994505_seg_54000,994505,3285.0890365665714,4476.5625,3.291156,5.391944,14.70551885167038,3.0,6.666666666666667,1.0254521
994505_seg_57000,994505,3177.9915873759783,4429.6875,3.0463977,4.673344,17.541420888954207,3.0,2.3333333333333335,2.0289664
994505_seg_60000,994505,3395.79564056698,4453.125,2.8483553,5.1689587,15.243911902445925,3.0,3.6666666666666665,1.2744108
994505_seg_63000,994505,3285.0890365665714,4429.6875,2.4468038,4.556034,15.833981105306568,3.0,1.6666666666666667,2.2524352
994505_seg_66000,994505,3395.79564056698,4453.125,2.8839433,5.128322,13.027496395014524,3.0,3.0,1.2758846
994505_seg_69000,994505,3285.0890365665714,3421.875,2.8988168,4.7538567,25.36713629280657,3.0,2.0,1.9890989
994505_seg_72000,994505,3285.0890365665714,3375.0,2.8210664,4.9724755,23.012862616943302,3.0,3.6666666666666665,1.5116677
994505_seg_75000,994505,3285.0890365665714,4664.0625,2.5165644,4.009191,26.267703058637988,3.0,1.0,3.228511
994505_seg_78000,994505,3285.0890365665714,3398.4375,2.8628845,4.5522127,29.498983467979603,3.0,2.6666666666666665,1.9247897
994505_seg_81000,994505,3285.0890365665714,3375.0,2.8228145,4.6370583,27.907125011804975,3.0,2.6666666666666665,1.8802629
994505_seg_84000,994505,3285.0890365665714,3398.4375,2.622045,4.403193,28.84374382077406,3.0,2.3333333333333335,2.1514616
994505_seg_87000,994505,3285.0890365665714,3515.625,2.9248638,4.267998,27.834564533938,3.0,2.0,2.4226701
994505_seg_90000,994505,3285.0890365665714,3398.4375,2.8149421,4.4722347,30.736291356368486,3.0,2.3333333333333335,1.9811567
994505_seg_93000,994505,3285.0890365665714,3398.4375,2.8912594,4.8054657,27.169241044392173,3.0,3.3333333333333335,1.6034334
994505_seg_96000,994505,3285.0890365665714,3375.0,2.8534586,4.489482,29.227143103438088,3.0,2.0,2.1010716
994505_seg_99000,994505,3285.0890365665714,3468.75,3.1668425,4.5598083,25.579022998846256,3.0,1.6666666666666667,2.2059164
994505_seg_102000,994505,3285.0890365665714,3421.875,2.7927837,4.5676446,30.627458667240887,3.0,2.6666666666666665,1.8719122
994505_seg_105000,994505,3285.0890365665714,3398.4375,2.755006,4.2940755,30.04448156875785,3.0,2.0,2.282784
994505_seg_108000,994505,3285.0890365665714,3398.4375,3.371168,4.7560024,24.26810136775066,3.0,1.6666666666666667,2.0018206
994505_seg_111000,994505,3395.79564056698,4734.375,3.3090658,4.204509,24.248812626021202,3.0,0.3333333333333333,3.8756294
994505_seg_117000,994505,3395.79564056698,3632.8125,3.1117003,4.245128,31.198253802557645,3.0,1.6666666666666667,2.4050987
994505_seg_120000,994505,3395.79564056698,4968.75,3.0069823,4.180217,25.96446831982538,3.0,1.0,2.759443
994505_seg_123000,994505,3285.0890365665714,3375.0,2.690417,3.9083474,29.269963396679156,3.0,1.0,3.0211504
994505_seg_126000,994505,3285.0890365665714,3515.625,3.0079343,4.7800045,25.57709699513466,3.0,2.3333333333333335,1.7394835
994505_seg_129000,994505,3395.79564056698,3539.0625,2.6666932,4.9190416,18.349418127606498,3.0,1.6666666666666667,1.6371914
994505_seg_132000,994505,3395.79564056698,3539.0625,2.1756132,5.3308463,19.458445628514045,3.0,4.333333333333333,0.9854204
994505_seg_138000,994505,3395.79564056698,3539.0625,2.0308335,5.232198,20.30515819451296,3.0,3.6666666666666665,1.1064775
994504_seg_0,994504,3628.5269219403576,3726.5625,3.4485788,4.141642,31.288515236947752,3.0,1.3333333333333333,2.4903111
