segment_id,recording_id
650107_seg_759000,650107
650107_seg_762000,650107
650107_seg_765000,650107
650107_seg_771000,650107
650107_seg_774000,650107
650107_seg_780000,650107
650107_seg_786000,650107
650107_seg_789000,650107
650107_seg_795000,650107
650107_seg_798000,650107
650107_seg_801000,650107
650107_seg_804000,650107
650107_seg_810000,650107
650107_seg_816000,650107
650107_seg_822000,650107
650107_seg_825000,650107
650107_seg_828000,650107
650107_seg_831000,650107
650107_seg_834000,650107
650107_seg_837000,650107
650107_seg_843000,650107
650107_seg_846000,650107
650107_seg_849000,650107
650107_seg_855000,650107
650107_seg_861000,650107
650107_seg_864000,650107
650107_seg_867000,650107
650107_seg_870000,650107
650107_seg_876000,650107
650107_seg_879000,650107
650107_seg_882000,650107
650107_seg_885000,650107
650107_seg_888000,650107
650107_seg_891000,650107
650107_seg_894000,650107
650107_seg_897000,650107
650107_seg_903000,650107
650107_seg_909000,650107
650107_seg_915000,650107
650107_seg_921000,650107
650107_seg_924000,650107
650107_seg_927000,650107
650107_seg_933000,650107
650107_seg_939000,650107
650107_seg_945000,650107
650107_seg_951000,650107
650107_seg_954000,650107
650107_seg_957000,650107
650107_seg_963000,650107
650107_seg_966000,650107
650107_seg_969000,650107
650107_seg_972000,650107
650107_seg_978000,650107
650107_seg_984000,650107
650107_seg_987000,650107
650107_seg_990000,650107
650107_seg_993000,650107
650107_seg_996000,650107
650107_seg_999000,650107
650107_seg_1002000,650107
650107_seg_1008000,650107
650107_seg_1011000,650107
650107_seg_1014000,650107
650107_seg_1017000,650107
650107_seg_1020000,650107
650107_seg_1023000,650107
650107_seg_1026000,650107
650107_seg_1029000,650107
650107_seg_1032000,650107
650107_seg_1035000,650107
650107_seg_1038000,650107
650107_seg_1041000,650107
650107_seg_1044000,650107
650107_seg_1047000,650107
650107_seg_1050000,650107
650107_seg_1053000,650107
650107_seg_1056000,650107
650107_seg_1062000,650107
650107_seg_1065000,650107
650107_seg_1071000,650107
650107_seg_1074000,650107
650107_seg_1086000,650107
650107_seg_1089000,650107
650107_seg_1137000,650107
650107_seg_1146000,650107
650107_seg_1158000,650107
650107_seg_1161000,650107
650107_seg_1167000,650107
650107_seg_1173000,650107
650107_seg_1182000,650107
650107_seg_1191000,650107
650107_seg_1200000,650107
650107_seg_1209000,650107
650107_seg_1239000,650107
650107_seg_1245000,650107
650107_seg_1251000,650107
650107_seg_1254000,650107
650107_seg_1260000,650107
650107_seg_1263000,650107
650107_seg_1272000,650107
650107_seg_1275000,650107
650107_seg_1281000,650107
650107_seg_1284000,650107
650107_seg_1287000,650107
650107_seg_1290000,650107
650107_seg_1296000,650107
650107_seg_1299000,650107
650107_seg_1305000,650107
650107_seg_1311000,650107
650107_seg_1314000,650107
650107_seg_1323000,650107
650107_seg_1329000,650107
650107_seg_1332000,650107
650107_seg_1338000,650107
650107_seg_1341000,650107
650107_seg_1344000,650107
650107_seg_1347000,650107
650107_seg_1350000,650107
650107_seg_1353000,650107
650107_seg_1359000,650107
650107_seg_1371000,650107
650107_seg_1377000,650107
650107_seg_1380000,650107
650107_seg_1386000,650107
650107_seg_1389000,650107
648223_seg_0,648223
647067_seg_0,647067
647067_seg_9000,647067
647067_seg_15000,647067
647067_seg_27000,647067
647067_seg_36000,647067
647067_seg_39000,647067
647067_seg_48000,647067
646317_seg_0,646317
645962_seg_0,645962
645962_seg_6000,645962
645962_seg_9000,645962
645962_seg_12000,645962
645962_seg_15000,645962
645962_seg_18000,645962
645962_seg_21000,645962
645962_seg_24000,645962
645962_seg_27000,645962
645962_seg_30000,645962
645962_seg_33000,645962
645962_seg_36000,645962
645962_seg_39000,645962
645962_seg_42000,645962
645962_seg_45000,645962
645962_seg_48000,645962
645962_seg_51000,645962
645962_seg_54000,645962
645962_seg_63000,645962
645962_seg_66000,645962
645962_seg_69000,645962
645962_seg_72000,645962
645962_seg_75000,645962
645962_seg_78000,645962
645962_seg_81000,645962
645962_seg_87000,645962
645962_seg_90000,645962
645962_seg_96000,645962
645962_seg_99000,645962
645962_seg_102000,645962
645962_seg_105000,645962
645962_seg_108000,645962
645962_seg_111000,645962
645962_seg_114000,645962
645962_seg_117000,645962
645962_seg_120000,645962
645962_seg_123000,645962
645962_seg_129000,645962
645962_seg_132000,645962
645962_seg_135000,645962
645962_seg_138000,645962
645962_seg_141000,645962
645962_seg_144000,645962
645962_seg_147000,645962
645962_seg_150000,645962
645962_seg_153000,645962
644752_seg_0,644752
644752_seg_3000,644752
644752_seg_21000,644752
644752_seg_42000,644752
644726_seg_0,644726
644726_seg_6000,644726
644726_seg_12000,644726
644726_seg_21000,644726
644726_seg_33000,644726
644726_seg_51000,644726
644726_seg_57000,644726
644726_seg_63000,644726
644286_seg_0,644286
644286_seg_9000,644286
644286_seg_12000,644286
644286_seg_18000,644286
644286_seg_21000,644286
644286_seg_27000,644286
644286_seg_33000,644286
644286_seg_36000,644286
643720_seg_15000,643720
643720_seg_36000,643720
643720_seg_48000,643720
643556_seg_0,643556
643556_seg_3000,643556
643556_seg_6000,643556
643556_seg_9000,643556
643556_seg_12000,643556
643556_seg_15000,643556
643556_seg_18000,643556
643556_seg_21000,643556
643556_seg_24000,643556
643556_seg_27000,643556
643556_seg_30000,643556
643556_seg_33000,643556
643556_seg_36000,643556
643466_seg_9000,643466
641400_seg_0,641400
641400_seg_3000,641400
641400_seg_9000,641400
640678_seg_0,640678
640678_seg_21000,640678
640181_seg_0,640181
640181_seg_15000,640181
640181_seg_24000,640181
640181_seg_30000,640181
640181_seg_33000,640181
640181_seg_36000,640181
640181_seg_39000,640181
640181_seg_42000,640181
640181_seg_48000,640181
640181_seg_54000,640181
640181_seg_63000,640181
640181_seg_69000,640181
640181_seg_72000,640181
639786_seg_0,639786
639786_seg_6000,639786
639786_seg_12000,639786
639786_seg_15000,639786
639786_seg_21000,639786
639786_seg_24000,639786
639786_seg_30000,639786
639786_seg_36000,639786
639786_seg_39000,639786
639786_seg_45000,639786
639786_seg_48000,639786
639786_seg_54000,639786
639786_seg_60000,639786
639786_seg_69000,639786
639786_seg_78000,639786
637907_seg_0,637907
637907_seg_3000,637907
637907_seg_6000,637907
637907_seg_9000,637907
637907_seg_12000,637907
637907_seg_15000,637907
637907_seg_21000,637907
637907_seg_33000,637907
637907_seg_48000,637907
637907_seg_57000,637907
637745_seg_18000,637745
636709_seg_0,636709
636709_seg_6000,636709
636709_seg_9000,636709
636447_seg_0,636447
636447_seg_3000,636447
636447_seg_6000,636447
636447_seg_18000,636447
636447_seg_24000,636447
636447_seg_27000,636447
636447_seg_30000,636447
636447_seg_33000,636447
636447_seg_36000,636447
636447_seg_39000,636447
636447_seg_42000,636447
636447_seg_45000,636447
636447_seg_48000,636447
636447_seg_57000,636447
636436_seg_0,636436
636436_seg_3000,636436
636436_seg_6000,636436
636436_seg_9000,636436
636436_seg_12000,636436
636436_seg_15000,636436
636436_seg_18000,636436
636436_seg_21000,636436
636436_seg_24000,636436
636436_seg_27000,636436
636436_seg_33000,636436
636436_seg_39000,636436
636436_seg_42000,636436
636436_seg_45000,636436
636436_seg_48000,636436
636436_seg_51000,636436
636436_seg_57000,636436
636436_seg_63000,636436
636436_seg_66000,636436
636436_seg_72000,636436
636436_seg_78000,636436
636436_seg_81000,636436
636436_seg_90000,636436
636436_seg_93000,636436
636436_seg_99000,636436
636436_seg_105000,636436
636436_seg_108000,636436
636436_seg_111000,636436
636436_seg_120000,636436
636436_seg_126000,636436
636170_seg_0,636170
636170_seg_3000,636170
636170_seg_6000,636170
636170_seg_9000,636170
636170_seg_12000,636170
636170_seg_15000,636170
636170_seg_18000,636170
636170_seg_21000,636170
636170_seg_24000,636170
636170_seg_27000,636170
636170_seg_30000,636170
635617_seg_0,635617
635617_seg_6000,635617
635617_seg_9000,635617
635617_seg_12000,635617
635617_seg_18000,635617
635617_seg_24000,635617
635617_seg_27000,635617
635617_seg_33000,635617
635617_seg_36000,635617
635434_seg_0,635434
635136_seg_0,635136
635136_seg_3000,635136
635136_seg_6000,635136
635136_seg_9000,635136
635136_seg_12000,635136
635136_seg_15000,635136
634877_seg_0,634877
634877_seg_6000,634877
634877_seg_9000,634877
634877_seg_12000,634877
634877_seg_15000,634877
634877_seg_21000,634877
634877_seg_27000,634877
634877_seg_33000,634877
634877_seg_36000,634877
634877_seg_39000,634877
634877_seg_42000,634877
634877_seg_45000,634877
634877_seg_54000,634877
634877_seg_60000,634877
634877_seg_69000,634877
634877_seg_75000,634877
634877_seg_78000,634877
634877_seg_84000,634877
634877_seg_87000,634877
634513_seg_0,634513
634513_seg_12000,634513
634513_seg_15000,634513
634513_seg_18000,634513
634513_seg_21000,634513
634513_seg_24000,634513
634513_seg_27000,634513
634513_seg_39000,634513
634513_seg_45000,634513
634513_seg_48000,634513
632303_seg_0,632303
632303_seg_3000,632303
632303_seg_6000,632303
632303_seg_9000,632303
632303_seg_15000,632303
632303_seg_21000,632303
632303_seg_24000,632303
632303_seg_27000,632303
632303_seg_30000,632303
632303_seg_33000,632303
632303_seg_36000,632303
632303_seg_39000,632303
632303_seg_42000,632303
632303_seg_48000,632303
631989_seg_0,631989
631989_seg_3000,631989
631989_seg_6000,631989
631989_seg_9000,631989
631989_seg_12000,631989
631989_seg_15000,631989
631989_seg_18000,631989
631989_seg_21000,631989
631989_seg_24000,631989
631989_seg_27000,631989
631989_seg_30000,631989
631989_seg_33000,631989
631989_seg_36000,631989
631989_seg_39000,631989
631989_seg_42000,631989
631989_seg_45000,631989
631989_seg_48000,631989
631989_seg_51000,631989
631989_seg_54000,631989
631989_seg_57000,631989
631989_seg_60000,631989
631989_seg_63000,631989
631989_seg_66000,631989
631989_seg_69000,631989
631748_seg_0,631748
631747_seg_0,631747
631747_seg_3000,631747
631745_seg_15000,631745
631518_seg_0,631518
631518_seg_3000,631518
631518_seg_6000,631518
631518_seg_12000,631518
631518_seg_18000,631518
631518_seg_24000,631518
631518_seg_27000,631518
631518_seg_30000,631518
631491_seg_39000,631491
631491_seg_42000,631491
631491_seg_48000,631491
631491_seg_51000,631491
631491_seg_54000,631491
631491_seg_57000,631491
631491_seg_60000,631491
631491_seg_66000,631491
631491_seg_69000,631491
631491_seg_72000,631491
631491_seg_75000,631491
631491_seg_78000,631491
631491_seg_84000,631491
631491_seg_90000,631491
631491_seg_93000,631491
631491_seg_96000,631491
631491_seg_99000,631491
631491_seg_102000,631491
631491_seg_105000,631491
631491_seg_108000,631491
631491_seg_114000,631491
631491_seg_117000,631491
631491_seg_123000,631491
631491_seg_126000,631491
631491_seg_129000,631491
631491_seg_138000,631491
631491_seg_141000,631491
631491_seg_144000,631491
631491_seg_147000,631491
631491_seg_150000,631491
631491_seg_153000,631491
631491_seg_156000,631491
631491_seg_159000,631491
631491_seg_162000,631491
631491_seg_168000,631491
631491_seg_171000,631491
631491_seg_174000,631491
631491_seg_177000,631491
631491_seg_183000,631491
631491_seg_186000,631491
631491_seg_192000,631491
631491_seg_195000,631491
631491_seg_198000,631491
631491_seg_201000,631491
631491_seg_207000,631491
631491_seg_210000,631491
631491_seg_216000,631491
631491_seg_219000,631491
631491_seg_228000,631491
631491_seg_231000,631491
631491_seg_234000,631491
631491_seg_237000,631491
631491_seg_243000,631491
631491_seg_246000,631491
631491_seg_252000,631491
631491_seg_255000,631491
631491_seg_261000,631491
631491_seg_264000,631491
631491_seg_270000,631491
631491_seg_273000,631491
631491_seg_279000,631491
631491_seg_282000,631491
631491_seg_285000,631491
631491_seg_288000,631491
631491_seg_294000,631491
631491_seg_297000,631491
631491_seg_300000,631491
631491_seg_303000,631491
631491_seg_306000,631491
631491_seg_309000,631491
631491_seg_312000,631491
631491_seg_318000,631491
631491_seg_321000,631491
631491_seg_324000,631491
631491_seg_327000,631491
631491_seg_330000,631491
631491_seg_333000,631491
631491_seg_339000,631491
631491_seg_342000,631491
631491_seg_345000,631491
631491_seg_348000,631491
631491_seg_351000,631491
631491_seg_354000,631491
631491_seg_357000,631491
631491_seg_360000,631491
631491_seg_363000,631491
631491_seg_366000,631491
631491_seg_369000,631491
631491_seg_372000,631491
631491_seg_378000,631491
631491_seg_381000,631491
631491_seg_387000,631491
631491_seg_390000,631491
631491_seg_396000,631491
631491_seg_399000,631491
631491_seg_402000,631491
631491_seg_405000,631491
631491_seg_408000,631491
631491_seg_414000,631491
631491_seg_417000,631491
631491_seg_420000,631491
631491_seg_423000,631491
631491_seg_426000,631491
631491_seg_441000,631491
631491_seg_456000,631491
631491_seg_459000,631491
631491_seg_462000,631491
631491_seg_468000,631491
631491_seg_477000,631491
631491_seg_480000,631491
631491_seg_486000,631491
631491_seg_495000,631491
631491_seg_498000,631491
631173_seg_0,631173
631173_seg_3000,631173
631173_seg_6000,631173
631173_seg_9000,631173
631173_seg_15000,631173
631173_seg_21000,631173
631173_seg_24000,631173
631173_seg_27000,631173
630332_seg_0,630332
630332_seg_6000,630332
630332_seg_9000,630332
630332_seg_21000,630332
630332_seg_27000,630332
630332_seg_30000,630332
630331_seg_0,630331
630331_seg_3000,630331
630331_seg_6000,630331
630331_seg_12000,630331
630331_seg_15000,630331
630331_seg_18000,630331
630331_seg_24000,630331
630331_seg_27000,630331
630331_seg_30000,630331
630331_seg_33000,630331
630120_seg_0,630120
630120_seg_3000,630120
630120_seg_6000,630120
630120_seg_9000,630120
630120_seg_15000,630120
629261_seg_0,629261
629261_seg_3000,629261
629261_seg_6000,629261
629261_seg_9000,629261
629261_seg_12000,629261
629261_seg_15000,629261
629261_seg_18000,629261
629261_seg_21000,629261
629261_seg_24000,629261
629261_seg_27000,629261
629261_seg_30000,629261
629261_seg_33000,629261
629261_seg_36000,629261
629261_seg_39000,629261
629261_seg_42000,629261
628464_seg_0,628464
628464_seg_3000,628464
628464_seg_6000,628464
628464_seg_9000,628464
628464_seg_12000,628464
628464_seg_15000,628464
628464_seg_18000,628464
628464_seg_21000,628464
628464_seg_24000,628464
628464_seg_27000,628464
628464_seg_30000,628464
628464_seg_33000,628464
628464_seg_36000,628464
628464_seg_39000,628464
628464_seg_42000,628464
628464_seg_45000,628464
628464_seg_48000,628464
628464_seg_51000,628464
628464_seg_54000,628464
627280_seg_0,627280
627279_seg_0,627279
627279_seg_3000,627279
627279_seg_6000,627279
627279_seg_9000,627279
627279_seg_12000,627279
627274_seg_0,627274
627274_seg_3000,627274
627274_seg_6000,627274
627274_seg_9000,627274
627274_seg_12000,627274
627274_seg_15000,627274
627274_seg_18000,627274
627274_seg_21000,627274
627274_seg_24000,627274
627274_seg_27000,627274
627274_seg_30000,627274
627274_seg_33000,627274
627274_seg_36000,627274
627274_seg_45000,627274
627274_seg_48000,627274
627210_seg_0,627210
627210_seg_9000,627210
627210_seg_12000,627210
627210_seg_21000,627210
627209_seg_3000,627209
627209_seg_9000,627209
627209_seg_36000,627209
627207_seg_0,627207
627207_seg_3000,627207
627207_seg_21000,627207
627207_seg_27000,627207
627207_seg_30000,627207
627207_seg_42000,627207
627207_seg_45000,627207
627207_seg_48000,627207
627028_seg_0,627028
627028_seg_3000,627028
627028_seg_6000,627028
627028_seg_9000,627028
627028_seg_12000,627028
627028_seg_15000,627028
627028_seg_18000,627028
627028_seg_21000,627028
627028_seg_24000,627028
627028_seg_27000,627028
627028_seg_30000,627028
627028_seg_33000,627028
627028_seg_36000,627028
627028_seg_39000,627028
627028_seg_42000,627028
627028_seg_45000,627028
627028_seg_48000,627028
627028_seg_51000,627028
627028_seg_54000,627028
627028_seg_57000,627028
627028_seg_60000,627028
627028_seg_63000,627028
627022_seg_0,627022
627022_seg_9000,627022
627022_seg_12000,627022
627022_seg_18000,627022
627022_seg_21000,627022
627022_seg_24000,627022
627022_seg_27000,627022
627022_seg_30000,627022
627022_seg_33000,627022
627022_seg_36000,627022
627022_seg_39000,627022
627022_seg_42000,627022
627022_seg_48000,627022
627020_seg_0,627020
627020_seg_3000,627020
627020_seg_6000,627020
627020_seg_9000,627020
627020_seg_12000,627020
627020_seg_18000,627020
627020_seg_21000,627020
627020_seg_24000,627020
627020_seg_27000,627020
627020_seg_30000,627020
627020_seg_33000,627020
627020_seg_39000,627020
627020_seg_42000,627020
627020_seg_45000,627020
627020_seg_48000,627020
627020_seg_51000,627020
627020_seg_54000,627020
627020_seg_57000,627020
627020_seg_60000,627020
627020_seg_66000,627020
627020_seg_72000,627020
627020_seg_75000,627020
626265_seg_0,626265
626265_seg_3000,626265
626265_seg_6000,626265
626265_seg_9000,626265
626265_seg_12000,626265
626265_seg_15000,626265
626265_seg_18000,626265
626265_seg_21000,626265
626265_seg_24000,626265
626265_seg_27000,626265
602234_seg_3000,602234
602234_seg_9000,602234
602234_seg_12000,602234
602234_seg_18000,602234
602234_seg_21000,602234
602234_seg_27000,602234
602234_seg_30000,602234
602234_seg_33000,602234
602234_seg_36000,602234
602234_seg_39000,602234
602234_seg_42000,602234
602234_seg_51000,602234
602234_seg_54000,602234
602234_seg_63000,602234
602234_seg_66000,602234
602234_seg_72000,602234
602234_seg_75000,602234
602234_seg_81000,602234
602234_seg_84000,602234
602234_seg_90000,602234
602234_seg_93000,602234
602234_seg_99000,602234
602231_seg_0,602231
602231_seg_9000,602231
602231_seg_15000,602231
602231_seg_18000,602231
602231_seg_21000,602231
602231_seg_24000,602231
595666_seg_0,595666
595666_seg_3000,595666
595666_seg_6000,595666
595666_seg_9000,595666
595666_seg_12000,595666
595666_seg_15000,595666
595666_seg_18000,595666
595666_seg_24000,595666
595666_seg_27000,595666
595666_seg_30000,595666
595666_seg_33000,595666
595666_seg_36000,595666
595666_seg_39000,595666
595666_seg_42000,595666
595666_seg_45000,595666
595666_seg_48000,595666
595666_seg_51000,595666
595666_seg_54000,595666
595666_seg_57000,595666
595666_seg_63000,595666
595666_seg_66000,595666
595666_seg_69000,595666
595666_seg_72000,595666
595666_seg_75000,595666
595666_seg_78000,595666
595666_seg_81000,595666
595666_seg_84000,595666
595666_seg_87000,595666
595666_seg_90000,595666
595666_seg_93000,595666
595666_seg_96000,595666
595666_seg_99000,595666
595666_seg_102000,595666
595666_seg_105000,595666
595666_seg_108000,595666
595666_seg_111000,595666
595666_seg_117000,595666
595666_seg_120000,595666
595666_seg_123000,595666
595666_seg_126000,595666
595666_seg_129000,595666
574186_seg_9000,574186
570906_seg_0,570906
570906_seg_3000,570906
570906_seg_9000,570906
568111_seg_0,568111
568111_seg_3000,568111
568111_seg_6000,568111
568111_seg_9000,568111
568111_seg_18000,568111
568111_seg_21000,568111
568111_seg_24000,568111
568111_seg_27000,568111
567723_seg_0,567723
567723_seg_3000,567723
567723_seg_6000,567723
567723_seg_9000,567723
567723_seg_15000,567723
567723_seg_21000,567723
567723_seg_27000,567723
567723_seg_30000,567723
566797_seg_9000,566797
566797_seg_12000,566797
563850_seg_0,563850
563850_seg_3000,563850
563850_seg_9000,563850
563850_seg_12000,563850
563850_seg_18000,563850
563850_seg_21000,563850
563850_seg_24000,563850
563850_seg_27000,563850
563850_seg_33000,563850
563850_seg_36000,563850
563850_seg_39000,563850
563850_seg_42000,563850
563850_seg_48000,563850
563850_seg_60000,563850
563850_seg_63000,563850
563850_seg_66000,563850
563850_seg_78000,563850
563850_seg_81000,563850
563850_seg_90000,563850
563850_seg_93000,563850
563850_seg_96000,563850
563850_seg_99000,563850
563850_seg_102000,563850
563850_seg_105000,563850
563850_seg_108000,563850
563845_seg_0,563845
563845_seg_3000,563845
563845_seg_6000,563845
563845_seg_9000,563845
563845_seg_12000,563845
563845_seg_15000,563845
563845_seg_18000,563845
563845_seg_21000,563845
563845_seg_24000,563845
563845_seg_27000,563845
563845_seg_30000,563845
563845_seg_33000,563845
563845_seg_36000,563845
563845_seg_39000,563845
563845_seg_42000,563845
563845_seg_45000,563845
563845_seg_48000,563845
563845_seg_51000,563845
563845_seg_54000,563845
563845_seg_57000,563845
563845_seg_60000,563845
563845_seg_63000,563845
563845_seg_66000,563845
563845_seg_69000,563845
563845_seg_72000,563845
563845_seg_75000,563845
563845_seg_78000,563845
563845_seg_81000,563845
563845_seg_84000,563845
563845_seg_87000,563845
563845_seg_90000,563845
563845_seg_93000,563845
563845_seg_96000,563845
563845_seg_99000,563845
563845_seg_102000,563845
563570_seg_0,563570
563570_seg_3000,563570
563570_seg_6000,563570
563570_seg_9000,563570
563570_seg_12000,563570
563570_seg_15000,563570
563570_seg_18000,563570
563570_seg_21000,563570
563570_seg_24000,563570
563570_seg_27000,563570
563570_seg_33000,563570
563570_seg_36000,563570
561505_seg_0,561505
561505_seg_6000,561505
561505_seg_9000,561505
561505_seg_12000,561505
561505_seg_15000,561505
561505_seg_18000,561505
561505_seg_21000,561505
561505_seg_24000,561505
561505_seg_27000,561505
561505_seg_30000,561505
561505_seg_39000,561505
559752_seg_0,559752
559752_seg_3000,559752
559752_seg_6000,559752
559752_seg_12000,559752
559752_seg_15000,559752
559752_seg_18000,559752
559752_seg_21000,559752
559752_seg_24000,559752
559308_seg_0,559308
559308_seg_3000,559308
559308_seg_6000,559308
559308_seg_12000,559308
559308_seg_18000,559308
559308_seg_21000,559308
559308_seg_30000,559308
559308_seg_48000,559308
559308_seg_51000,559308
559308_seg_54000,559308
559308_seg_57000,559308
559308_seg_60000,559308
559308_seg_63000,559308
559308_seg_66000,559308
559308_seg_69000,559308
559308_seg_72000,559308
558133_seg_0,558133
558133_seg_3000,558133
558133_seg_6000,558133
558133_seg_9000,558133
558133_seg_15000,558133
558133_seg_18000,558133
558133_seg_21000,558133
558133_seg_27000,558133
558133_seg_36000,558133
558133_seg_39000,558133
556005_seg_3000,556005
556005_seg_12000,556005
555764_seg_30000,555764
555764_seg_33000,555764
555764_seg_36000,555764
555032_seg_0,555032
555032_seg_12000,555032
553827_seg_0,553827
553827_seg_6000,553827
553827_seg_12000,553827
553827_seg_15000,553827
553827_seg_18000,553827
553827_seg_21000,553827
553827_seg_33000,553827
553634_seg_0,553634
553634_seg_3000,553634
553340_seg_0,553340
553340_seg_9000,553340
553340_seg_15000,553340
553340_seg_21000,553340
553119_seg_0,553119
552023_seg_0,552023
552023_seg_3000,552023
552023_seg_6000,552023
551785_seg_0,551785
551785_seg_3000,551785
551785_seg_9000,551785
551735_seg_0,551735
551735_seg_3000,551735
551381_seg_0,551381
551381_seg_12000,551381
550661_seg_9000,550661
550661_seg_12000,550661
550661_seg_15000,550661
550661_seg_18000,550661
550661_seg_21000,550661
550661_seg_24000,550661
550661_seg_27000,550661
550661_seg_30000,550661
548758_seg_0,548758
548482_seg_0,548482
548482_seg_3000,548482
548482_seg_6000,548482
548482_seg_9000,548482
547405_seg_0,547405
547405_seg_6000,547405
547405_seg_9000,547405
547405_seg_12000,547405
547405_seg_18000,547405
547405_seg_27000,547405
547405_seg_33000,547405
547405_seg_45000,547405
547405_seg_54000,547405
547405_seg_63000,547405
547405_seg_66000,547405
546911_seg_0,546911
546911_seg_9000,546911
546911_seg_12000,546911
546910_seg_0,546910
546910_seg_3000,546910
546910_seg_9000,546910
546910_seg_15000,546910
546910_seg_21000,546910
546910_seg_24000,546910
546910_seg_27000,546910
546497_seg_0,546497
546497_seg_3000,546497
546497_seg_15000,546497
546497_seg_18000,546497
546497_seg_21000,546497
546497_seg_30000,546497
546489_seg_0,546489
546489_seg_3000,546489
546489_seg_6000,546489
546489_seg_9000,546489
546489_seg_12000,546489
546489_seg_15000,546489
546489_seg_18000,546489
546489_seg_21000,546489
546489_seg_27000,546489
546489_seg_33000,546489
546489_seg_36000,546489
546489_seg_39000,546489
546489_seg_42000,546489
546489_seg_45000,546489
546489_seg_57000,546489
546489_seg_60000,546489
546489_seg_66000,546489
546196_seg_0,546196
546196_seg_6000,546196
546196_seg_12000,546196
546196_seg_18000,546196
546196_seg_21000,546196
546196_seg_24000,546196
546196_seg_27000,546196
546196_seg_30000,546196
546196_seg_33000,546196
546196_seg_36000,546196
546196_seg_42000,546196
546193_seg_0,546193
546193_seg_3000,546193
546193_seg_9000,546193
546193_seg_18000,546193
546193_seg_21000,546193
546193_seg_24000,546193
546193_seg_27000,546193
546193_seg_33000,546193
546193_seg_39000,546193
546193_seg_48000,546193
546192_seg_0,546192
546192_seg_12000,546192
546192_seg_21000,546192
546192_seg_51000,546192
546192_seg_60000,546192
546192_seg_72000,546192
546192_seg_75000,546192
546192_seg_90000,546192
546192_seg_93000,546192
546192_seg_102000,546192
546192_seg_117000,546192
546190_seg_0,546190
546190_seg_15000,546190
546190_seg_21000,546190
546190_seg_27000,546190
546190_seg_33000,546190
546190_seg_39000,546190
546190_seg_42000,546190
546190_seg_45000,546190
546190_seg_48000,546190
546190_seg_54000,546190
546190_seg_57000,546190
545849_seg_0,545849
545849_seg_3000,545849
545849_seg_6000,545849
545849_seg_12000,545849
545849_seg_15000,545849
545849_seg_18000,545849
545849_seg_21000,545849
545849_seg_24000,545849
545849_seg_30000,545849
545849_seg_33000,545849
545849_seg_36000,545849
545849_seg_39000,545849
545849_seg_42000,545849
545849_seg_45000,545849
545849_seg_48000,545849
545849_seg_54000,545849
545849_seg_57000,545849
545849_seg_63000,545849
545849_seg_66000,545849
545849_seg_72000,545849
545849_seg_81000,545849
545849_seg_90000,545849
545849_seg_93000,545849
545849_seg_99000,545849
545849_seg_105000,545849
545849_seg_108000,545849
545849_seg_114000,545849
545849_seg_117000,545849
545849_seg_123000,545849
545849_seg_129000,545849
545849_seg_132000,545849
545849_seg_138000,545849
545849_seg_147000,545849
545849_seg_153000,545849
545849_seg_168000,545849
545849_seg_171000,545849
545849_seg_174000,545849
545849_seg_180000,545849
545849_seg_186000,545849
545849_seg_192000,545849
545849_seg_198000,545849
545849_seg_204000,545849
545849_seg_213000,545849
545849_seg_219000,545849
545849_seg_225000,545849
545849_seg_234000,545849
545849_seg_240000,545849
545849_seg_246000,545849
545849_seg_255000,545849
545849_seg_258000,545849
545849_seg_267000,545849
545849_seg_279000,545849
545849_seg_282000,545849
545849_seg_288000,545849
545849_seg_297000,545849
545849_seg_300000,545849
545849_seg_303000,545849
545849_seg_306000,545849
545849_seg_309000,545849
545849_seg_312000,545849
545849_seg_315000,545849
545849_seg_318000,545849
545849_seg_321000,545849
545849_seg_324000,545849
545849_seg_330000,545849
545849_seg_333000,545849
545849_seg_336000,545849
545849_seg_339000,545849
545849_seg_342000,545849
545849_seg_348000,545849
545849_seg_351000,545849
545849_seg_354000,545849
545849_seg_357000,545849
545849_seg_360000,545849
545849_seg_363000,545849
545849_seg_366000,545849
545849_seg_372000,545849
545849_seg_378000,545849
545849_seg_381000,545849
545849_seg_384000,545849
545849_seg_387000,545849
545849_seg_393000,545849
545849_seg_396000,545849
545849_seg_399000,545849
545849_seg_402000,545849
545849_seg_405000,545849
545849_seg_408000,545849
545849_seg_411000,545849
545849_seg_414000,545849
545849_seg_417000,545849
545849_seg_420000,545849
545849_seg_423000,545849
545849_seg_426000,545849
545849_seg_432000,545849
545849_seg_435000,545849
545849_seg_438000,545849
545849_seg_441000,545849
545849_seg_444000,545849
545849_seg_447000,545849
545849_seg_450000,545849
545849_seg_453000,545849
545849_seg_456000,545849
545849_seg_459000,545849
545849_seg_462000,545849
545849_seg_468000,545849
545849_seg_471000,545849
545849_seg_474000,545849
545849_seg_477000,545849
545849_seg_480000,545849
545849_seg_483000,545849
545849_seg_486000,545849
545849_seg_489000,545849
545849_seg_492000,545849
545849_seg_495000,545849
545849_seg_498000,545849
545849_seg_501000,545849
545849_seg_504000,545849
545849_seg_510000,545849
545849_seg_513000,545849
545849_seg_516000,545849
545849_seg_519000,545849
545849_seg_522000,545849
545849_seg_525000,545849
545849_seg_528000,545849
545849_seg_531000,545849
545849_seg_537000,545849
545849_seg_540000,545849
545849_seg_543000,545849
545849_seg_546000,545849
545849_seg_552000,545849
545849_seg_555000,545849
545849_seg_558000,545849
545849_seg_561000,545849
545849_seg_564000,545849
